ligando,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolLogP,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAmideBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,RingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,MQNs_atom_counts_c,MQNs_atom_counts_f,MQNs_atom_counts_cl,MQNs_atom_counts_br,MQNs_atom_counts_i,MQNs_atom_counts_s,MQNs_atom_counts_p,MQNs_atom_counts_an,MQNs_atom_counts_cn,MQNs_atom_counts_ao,MQNs_atom_counts_co,MQNs_atom_counts_hac,MQNs_bond_counts_asb,MQNs_bond_counts_adb,MQNs_bond_counts_atb,MQNs_bond_counts_csb,MQNs_bond_counts_cdb,MQNs_bond_counts_ctb,MQNs_bond_counts_rbc,MQNs_polarity_counts_hbam,MQNs_polarity_counts_hba,MQNs_polarity_counts_hbdm,MQNs_polarity_counts_hbd,MQNs_polarity_counts_negc,MQNs_polarity_counts_posc,MQNs_topology_counts_asv,MQNs_topology_counts_adv,MQNs_topology_counts_atv,MQNs_topology_counts_aqv,MQNs_topology_counts_cdv,MQNs_topology_counts_ctv,MQNs_topology_counts_cqv,MQNs_topology_counts_r3,MQNs_topology_counts_r4,MQNs_topology_counts_r5,MQNs_topology_counts_r6,MQNs_topology_counts_r7,MQNs_topology_counts_r8,MQNs_topology_counts_rg,MQNs_topology_counts_rgIO,MQNs_topology_counts_afrc,MQNs_topology_counts_bfrc,nAtom,nHeavyAtom,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsT,nBondsQ,nBondsM,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nFRing,nF4Ring,nF5Ring,nF6Ring,nF7Ring,nF8Ring,nF9Ring,nF10Ring,nF11Ring,nF12Ring,nFG12Ring,nTRing,nT4Ring,nT5Ring,nT6Ring,nT7Ring,nT8Ring,nT9Ring,nT10Ring,nT11Ring,nT12Ring,nTG12Ring,nHeteroRing,n3HeteroRing,n4HeteroRing,n5HeteroRing,n6HeteroRing,n7HeteroRing,n8HeteroRing,n9HeteroRing,n10HeteroRing,n11HeteroRing,n12HeteroRing,nG12HeteroRing,nFHeteroRing,nF4HeteroRing,nF5HeteroRing,nF6HeteroRing,nF7HeteroRing,nF8HeteroRing,nF9HeteroRing,nF10HeteroRing,nF11HeteroRing,nF12HeteroRing,nFG12HeteroRing,nTHeteroRing,nT4HeteroRing,nT5HeteroRing,nT6HeteroRing,nT7HeteroRing,nT8HeteroRing,nT9HeteroRing,nT10HeteroRing,nT11HeteroRing,nT12HeteroRing,nTG12HeteroRing,PBF,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex
lig_26447,4.262110628966122,680.9010643439058,245905.7758138177,-0.33,1.2138415005725884,3.377570644150869,2.0471327318219616,24.077350269189626,12.154700538379252,23.408248290463863,11.704124145231932,1.8291241452319316,1.0280931089239487,0.5650775907699572,5.408248290463863,2.7041241452319316,1.8291241452319316,1.0280931089239487,0.5650775907699572,2.6477000000000013,46.35000000000002,154.25300000000016,154.135765196,11,136.10899999999998,0,1,1,0,1,4,64,0,0,1,1,0,0,0,0,1,1,1,0.9,0,0,17.07,94.4688900069341,0.0,4.794537184071822,0.0,0.0,0.0,20.555676351887037,24.533765173384914,36.94053659775642,0.0,5.783244946364939,0.0,0.0,0.0,0.0,29.468191195135777,0.0,0.0,17.681873056089238,39.674451055875174,0.0,0.0,0.0,0.0,5.783244946364939,0.0,5.783244946364939,4.794537184071822,17.681873056089238,64.34810506693918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.13956905832934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.673654011063956,4.794537184071822,0.0,137.98482568027208,12.915347222222222,0.0,0.0,-15.71747921390779,0.0,-12.977685185185193,-12.288341836734693,0.0,0.0,10,0,0,0,0,0,0,0,0,1,0,11,22,1,0,6,0,0,4,2,1,0,0,0,0,1,0,0,4,0,1,5,0,0,0,1,0,0,0,0,0,0,29,11,18,0,10,0,1,0,0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,28.0,28.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688509095192815,246.5061814382442,651.7295868126083,807.0529953558938,0.3054398941045254,0.8075424917111037,2.3510786504680388,0.003275952298638048,0.9522113584123097,0.3456275186911705,0.2785951380810643
lig_27867,4.628050836786754,876.6655400124237,4254097.897549536,-0.53,1.664861559012334,4.809052280157554,3.000689757957182,29.784457050376176,15.127827084841575,28.816496580927726,14.362372435695795,2.218643696413162,1.2228528845145639,0.7343218482065811,6.816496580927726,3.3623724356957947,2.218643696413162,1.2228528845145639,0.7343218482065811,3.0103000000000018,56.89700000000005,198.30600000000018,198.161979944,14,176.12999999999997,0,2,2,0,2,6,82,0,0,1,1,0,0,0,0,1,1,1,0.9166666666666666,0,0,26.3,117.93220146590542,4.736862953800049,4.794537184071822,0.0,0.0,0.0,26.928601253216417,30.427722858747998,35.6378217968703,1.3707585561702202,6.080018026949988,0.0,0.0,0.0,5.969305287951849,39.68808837361672,0.0,0.0,17.681873056089238,52.60636120012084,0.0,0.0,0.0,0.0,5.969305287951849,0.0,12.049323314901837,9.53140013787187,17.681873056089238,76.6830314089157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.25753954416192,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,30.156688235744834,4.794537184071822,0.0,176.85708982898714,12.257722505668932,0.0,0.0,-16.998133503401363,0.0,-19.07697928476948,-17.123032879818595,0.0,0.0,12,0,0,0,0,0,0,0,0,2,0,14,29,1,0,6,0,0,6,4,2,0,0,0,0,1,1,1,5,0,0,6,0,0,0,1,0,0,0,0,0,0,36,14,22,0,12,0,2,0,0,0.0,0.0,0.0,0.0,0.0,14.0,36.0,35.0,35.0,13.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8993722221327326,557.3042101265153,934.7320234373826,1238.411021778623,0.4500155443756526,0.7547833530219293,2.623819592528964,0.001354347121925714,0.8930207219433852,0.18740365152971608,0.37237907772003703
lig_31225,3.496882117261544,736.3026659366042,195820.93475385947,-1.31,2.024145433448271,5.355726156931021,3.740879047397056,21.74855866551393,11.80325356538452,20.316496580927726,10.112372435695795,1.7415816237971964,0.9218218482065811,0.46091092410329054,6.316496580927726,3.1123724356957947,1.7415816237971964,0.9218218482065811,0.46091092410329054,2.1822999999999997,51.396000000000036,178.2310000000001,178.099379688,13,164.11899999999997,0,2,2,0,2,5,70,0,1,0,0,0,0,0,1,0,0,1,0.36363636363636365,0,0,26.3,98.20076802337998,4.736862953800049,4.794537184071822,0.0,0.0,0.0,37.06398565561215,5.563451491696996,22.341159695850298,16.154295136107827,0.0,0.0,0.0,0.0,5.969305287951849,28.722019924254944,0.0,0.0,0.0,19.597741919954437,6.558985242916289,35.77554503001347,0.0,0.0,5.969305287951849,0.0,12.528290530868137,15.90432503920125,0.0,37.97888829670514,30.212093538316473,0.0,0.0,0.0,0.0,0.0,0.0,67.90157748083604,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,19.190619786383078,4.794537184071822,0.0,108.25269739391268,11.80120044931553,0.0,-1.1659769463340897,-2.2326464999580082,-4.972223814712088,-7.211140820525744,-7.305243095031608,0.0,0.0,11,0,0,0,0,0,0,0,0,2,0,13,20,1,0,3,3,0,5,4,2,0,0,0,0,1,1,1,4,0,6,0,0,0,0,1,0,0,0,0,0,0,27,13,14,0,11,0,2,0,0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,26.0,20.0,6.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72702882117827,180.12953405292404,1951.3115323322538,1956.0666026318315,0.09208762820783552,0.997569065238791,3.3862784789459157,0.005538064984644296,0.9957509069697378,0.7530723702329729,0.15531884986754593
lig_31253,7.237947748180994,701.972601714141,71953.13137895985,0.0,1.296,5.76,6.125,21.464101615137757,11.202135486850342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,120.10999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.74484593134694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,16,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,21.0,21.0,5.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
lig_61290,7.378786381994657,759.7936199740795,942772.4566732227,-0.79,1.5752132339134564,6.696555330218604,7.566824264049956,27.439157588755428,13.904536091148975,26.316496580927726,12.862372435695795,1.6395195511812306,0.6947597755906153,0.3150775907699572,6.316496580927726,2.8623724356957947,1.6395195511812306,0.6947597755906153,0.3150775907699572,2.9320000000000013,54.46200000000004,184.27900000000017,184.14632988,13,164.11899999999997,0,2,2,0,2,9,76,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,0,0,26.3,109.07354647251817,4.736862953800049,4.794537184071822,0.0,0.0,0.0,18.477068393400515,32.3435917226132,28.305061800052894,12.520986683563468,0.0,0.0,0.0,0.0,5.969305287951849,36.946571261276276,0.0,0.0,5.893957685363079,39.674451055875174,7.037952458882589,11.625176276104835,0.0,0.0,5.969305287951849,0.0,13.007257746834437,9.53140013787187,5.893957685363079,67.08962217927962,11.625176276104835,0.0,0.0,0.0,0.0,0.0,0.0,70.20084276417752,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,27.415171123404395,4.794537184071822,0.0,153.34326715770104,12.114395943562606,0.0,-1.928336928907364,-7.170941594230287,-2.131144691672966,-13.319296697845811,-11.729363505311833,-3.678579683295366,0.0,11,0,0,0,0,0,0,0,0,2,0,13,30,2,0,0,0,0,9,4,2,0,0,0,0,1,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,20,0,11,0,2,0,0,0.0,0.0,0.0,0.0,0.0,12.0,32.0,30.0,30.0,10.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8700676008620748,316.7278082904489,1473.5966681226887,1540.8420747811613,0.20555501013005,0.9563580150366655,3.006389543548582,0.00301949494172503,0.9786455629135785,0.5121037373305511,0.3100298598748993
lig_62566,2.8752531228401446,1117.6394532832303,25243086.799979173,-0.26,1.6765978296941053,2.898095384632979,1.0367018914247688,31.654700538379252,16.56538414090221,31.5,16.25,3.5,2.6875,2.0,7.5,4.25,3.5,2.6875,2.0,4.270900000000004,64.51300000000005,204.3570000000002,204.187800768,15,180.16499999999996,0,0,0,0,0,4,84,0,0,3,3,0,0,0,0,3,3,3,0.8666666666666667,0,0,0.0,127.86063614063751,0.0,0.0,0.0,0.0,0.0,32.659819843958175,60.376478501529675,30.156688235744834,2.7415171123404405,0.0,0.0,0.0,0.0,0.0,32.89820534808528,0.0,0.0,34.88477889621217,46.04737595720455,0.0,12.104143492071135,0.0,0.0,0.0,0.0,0.0,0.0,34.88477889621217,78.94558130528983,12.104143492071135,0.0,0.0,0.0,0.0,0.0,0.0,93.03629834548785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.527446791915054,1.3707585561702202,0.0,199.97177106953887,0.0,0.0,-6.21059382086168,-22.23028864323508,0.0,-17.040421863189728,-14.907133408919128,0.0,0.0,15,0,0,0,0,0,0,0,0,0,0,15,28,1,0,12,0,0,4,0,0,0,0,0,0,0,0,1,4,0,1,9,0,1,2,0,0,0,0,0,4,2,39,15,24,0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,17.0,41.0,40.0,40.0,16.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9262069624272653,498.74312962889013,1066.7151186159626,1307.5165243383792,0.38144307956739654,0.8158329923636986,2.6512833785817986,0.0016357779062956754,0.9243923285327181,0.25071332722685613,0.4058552164089477
lig_64685,3.4901234685451743,699.6241480535557,356881.90779621643,-0.04,1.2112829745401525,1.8200897383602357,0.6583905214029607,23.707106781186546,12.310660171779821,23.408248290463863,11.862372435695795,2.5791241452319316,1.8916241452319316,1.0905931089239487,5.408248290463863,2.9541241452319316,2.5791241452319316,1.8916241452319316,1.0905931089239487,2.1935000000000007,45.23580000000002,154.25300000000016,154.135765196,11,136.10899999999998,1,1,1,1,1,4,64,0,0,2,2,0,0,0,0,2,2,2,1.0,0,2,20.23,94.18244076368435,5.1088081911072125,0.0,0.0,0.0,0.0,20.555676351887037,35.842713328144775,21.932136898723517,7.450776583120208,0.0,0.0,1.4311996572326342,0.0,0.0,28.411703646000948,1.4311996572326342,0.0,16.723938624156638,45.75446908282516,0.0,0.0,0.0,0.0,0.0,0.0,12.620025875289835,0.0,16.723938624156638,62.97734651076897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.47840770698179,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,24.734095112126372,0.0,0.0,143.76625,0.0,3.9724999999999997,-8.613541666666668,-4.204166666666666,0.0,-16.326458333333342,-12.594583333333336,0.0,0.0,10,0,0,0,0,0,0,0,0,1,0,11,22,0,0,8,0,0,4,2,1,0,0,0,0,0,1,0,3,0,0,7,0,0,2,0,0,0,0,0,3,2,29,11,18,0,10,0,1,0,0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,30.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1213246809834743,330.0593109779831,424.68678632323457,453.7793116147955,0.7273564539631636,0.9358883833023727,1.9792291812192015,0.002835515776026091,0.6862598552138484,0.03438109410904271,0.894212207304246
lig_68071,2.459639959379808,1105.1944027257525,3848958.2618242023,-2.489999999999999,4.266642485804258,4.314847409507479,2.0120018122244634,23.626873843024782,14.271997580397928,21.132993161855453,10.837117307087384,3.4976827987756236,2.293558653543692,1.5186224356957945,9.132993161855453,5.020620726159658,3.4976827987756236,2.293558653543692,1.5186224356957945,2.8043000000000013,68.53010000000002,256.25700000000006,256.073558864,19,244.16099999999994,2,4,4,2,4,3,96,0,2,0,1,0,0,1,2,0,0,3,0.13333333333333333,0,0,66.76,126.47401386743245,14.954479336014472,4.794537184071822,0.0,0.0,0.0,30.212093538316473,5.563451491696996,14.826354527667029,17.338993350691137,28.892005018498697,5.783244946364939,0.0,2.8623993144652684,0.0,33.456602081788496,2.8623993144652684,0.0,0.0,12.452942928279366,0.0,53.42383393703705,0.0,17.248535499851716,5.783244946364939,4.736862953800049,18.863260643044637,0.0,0.0,42.081968657447405,42.29693095364306,0.0,0.0,0.0,0.0,17.248535499851716,0.0,88.90855731153309,0.0,0.0,0.0,0.0,0.0,0.0,10.217616382214425,21.30684782996752,4.794537184071822,0.0,99.51742870983333,13.024490583270342,8.361545162422686,-1.8846523578567234,-4.218808788947676,-6.444854853506548,-6.6884817885487555,0.0,0.0,0.0,15,0,0,0,0,0,0,0,0,3,1,19,15,1,0,11,6,0,3,8,4,0,0,0,0,1,2,0,0,1,13,2,0,0,0,3,0,0,0,0,2,1,31,19,12,0,15,0,4,0,0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,32.0,20.0,8.0,1.0,1.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9319710925521316,629.082660382777,2268.1111827855034,2565.155447203292,0.24524153538868218,0.8842002870657812,3.264651799772935,0.0014055391171134382,0.9694620102511504,0.43724039529218056,0.3021390132361445
lig_68213,2.9527502815053186,950.7731778275013,1764141.5087987822,-2.889999999999999,5.004554624716358,4.412703510660565,2.2320627969884796,22.041087405397878,13.70754364005648,18.94948974278318,9.265986323710905,3.3497448713915894,2.1081632475943928,1.2879304752845213,8.949489742783179,4.724744871391589,3.3497448713915894,2.1081632475943928,1.2879304752845213,1.4456000000000002,64.64050000000003,262.21699999999987,262.0477380400002,19,252.13699999999994,5,6,6,5,6,7,98,0,2,0,0,0,0,0,2,0,0,2,0.0,0,0,118.22000000000001,121.46918659329575,25.54404095553606,4.794537184071822,0.0,0.0,0.0,0.0,18.127256122989884,17.648288907023584,6.853792780851101,22.81198699154871,11.49902366656781,5.783244946364939,7.155998286163171,0.0,37.19237092045899,7.155998286163171,0.0,0.0,0.0,0.0,41.33899652171046,0.0,28.747559166419524,5.783244946364939,0.0,38.48328418806416,0.0,0.0,22.775232948316912,30.212093538316473,0.0,0.0,0.0,0.0,28.747559166419524,0.0,75.86980063449492,0.0,0.0,0.0,0.0,0.0,0.0,25.54404095553606,14.009791067014271,4.794537184071822,0.0,74.33151642385859,13.062654950869232,20.724495422773742,-1.7956812169312166,-5.607374385475032,-4.548944528428655,0.0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,0,6,0,19,17,1,0,6,6,0,7,12,6,0,0,0,0,1,5,1,0,0,12,0,0,0,0,2,0,0,0,0,0,0,29,19,10,0,13,0,6,0,0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,29.0,17.0,7.0,1.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7197383286749274,566.7945708222305,2575.8892823320157,2929.9667090479365,0.1934474439835546,0.8791530887970482,3.4028572094499916,0.0015510965243045454,0.9811106392330223,0.5285892297774838,0.17057339827575757
lig_73571,2.4347697153334225,1213.862471042182,18184696.587872315,-2.6899999999999986,4.660591555503039,5.012254532265894,2.377590513795915,26.83398062421133,15.956448992265441,24.041241452319316,12.245365597551247,3.803869016623521,2.4976827987756236,1.6206845083117605,10.041241452319316,5.428869016623521,3.803869016623521,2.4976827987756236,1.6206845083117605,2.8129000000000013,75.08210000000003,286.28299999999973,286.0841235480004,21,272.171,2,5,5,2,5,5,108,0,2,0,1,0,0,1,2,0,0,3,0.1875,0,0,75.99000000000001,140.76244221167156,19.69134228981452,4.794537184071822,0.0,0.0,0.0,12.08483741532659,17.648288907023584,14.826354527667029,27.118462921914166,34.641516851782605,5.783244946364939,0.0,2.8623993144652684,0.0,40.934982147929,2.8623993144652684,0.0,0.0,12.452942928279366,7.037952458882589,47.38141522937376,0.0,22.99804733313562,5.783244946364939,9.473725907600098,25.901213101927226,0.0,0.0,44.82348576978785,36.25451224597977,0.0,0.0,0.0,0.0,22.99804733313562,0.0,95.65360289603628,0.0,0.0,0.0,0.0,0.0,0.0,14.954479336014472,24.04836494230796,4.794537184071822,0.0,119.18657609064655,13.195676925862934,8.303482619051909,-2.096837771373982,-5.675969255445264,-6.342664620766171,-6.93087301587302,0.0,-3.222724305436298,0.0,16,0,0,0,0,0,0,0,0,4,1,21,19,1,0,11,6,0,5,10,5,0,0,0,0,1,3,0,1,1,13,2,0,0,0,3,0,0,0,0,2,1,35,21,14,0,16,0,5,0,0,0.0,0.0,0.0,0.0,0.0,23.0,37.0,36.0,24.0,10.0,1.0,1.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0677195485301139,991.5228479119894,2687.3081952179837,3041.537750082722,0.3259939311570348,0.8835360321090526,3.4259717348000764,0.0008910899370293462,0.9453718616760193,0.3190076267347889,0.33357692245437653
